dataset_id,subset_id,text_id,output
semeval,reader,test_I_21,switch cost;switch behaviour;market barrier;agent base model;purchas behaviour;social psycholog;referr system;defect behaviour;market system;consum choic;psycholog affin;word of mouth commun
semeval,reader,test_I_22,cognit load theori;expect;reason;human agent team perform;task perform;human perform;collabor;info share;multiag teamwork;resourc alloc;multi parti commun;share belief map;teamwork schema;problem solv;heurist;teamwork
semeval,reader,test_I_26,partnership format;equilibrium strategi;sequenti decis make;partnership;parallel interact;search cost;pairwis partnership;inform process;util;bound methodolog;costli environ;search perform;decis;coalit format;multi equilibrium scenario;instantan decis make;two side search;peer to peer applic
semeval,reader,test_I_29,schedul;manag;schedul execut;shortest path algorithm;inter agent coordin;distribut environ;slack;flexibl time;perform;inter depend activ;geograph separ;manag schedul;activ alloc;conflict driven approach;optimist synchron;agent architectur;central plan
semeval,reader,test_I_30,social network;social relationship;interact;behavior;util;alloc;commun messag;multiag system;strateg agent;algorithm;task alloc
semeval,reader,test_I_31,unanim;discurs paradox;express;jal;knowledg represent formal;arrow s theorem;complet axiomatis;syntax and semant of jal;prefer aggreg;non dictatorship;social welfar function;judgment aggreg rule;arrow logic
semeval,reader,test_I_32,benefici action;interact;zero sum encount;adversari interact;connect four game;multiag environ;adversari environ;treatment group;eval valu;evalu function;empir studi;behavior axiom;bilater and multilater instanti;axiomat model
semeval,reader,test_I_33,dynam logic;institut norm;abstract constraint;formal for repres organiz structur;properti;infrastructur;role;formal method;terminolog axiom;descript logic;entiti
semeval,reader,test_I_34,norm regul vo;extern agent;multi agent system;norm conflict;norm inconsist;governor agent;virtual organ;conflict prohibit;agent
semeval,reader,test_I_35,protocol;norm transit rule;activ;norm structur;bi partit graph;token;norm scene;conflict;algorithm;prohibit;scenario;norm posit;permiss overlap
semeval,reader,test_I_4,negoti framework;pre negoti;sub task reloc;distribut set;multi link negoti;multipl concurr task;multipl agent;negoti chain;reput mechan;semi cooper multi agent system;complex suppli chain scenario;virtual organ;agent
semeval,reader,test_I_5,dynam alloc task;predictor;multi agent system;competit;resourc alloc;adapt process;distribut algorithm;network of server;server utilis;agent
semeval,reader,test_I_6,non redund;recoveri mechan;reput base adapt;state transit system;mutual of expect;dynam semant;agent commun languag;commit base semant;social reason
semeval,reader,test_I_7,credibl;extort;freedom of action;commit;pareto effici;sequenti commit type;pareto effici condit extort;strateg posit;optim condit commit;induct hypothesi;distribut comput;multiag system;electron market;stackleberg set;decis make;game theori
semeval,reader,test_I_9,classic conjunct;condit commit;emerg protocol;interact behavior;multipl conjunct;linear implic;request messag;causal relationship;multi agent environ;linear logic;pre commit;tempor constraint;interact protocol;level of predict
semeval,reader,test_J_1,spatial distribut market;effici;trade reduct;extern competit;inequ in welfar;homogen good;budget balanc mechan;gtr;optim;budget balanc;gener trade reduct;multi mind player;power of player;intern competit
semeval,reader,test_J_10,great probabl bi modal;util of the product;featur by featur estim of qualiti;onlin review;absenc of clear incent;correl;u shape distribut;larg span of time;semant orient of product evalu;rate;reput mechan;brag and moan model
semeval,reader,test_J_11,maximum and minimum amount;trade network;complementari slack;benefit;algorithm game theori;strateg behavior of trader;bid price;market;monopoli;initi endow of monei;econom and financ;perfect competit;interact of buyer and seller
semeval,reader,test_J_13,combinatori auction;polynomi time;hypertre decomposit;hypertre base decomposit method;fix treewidth;accept bid price;hypergraph hg;simplif of the primal graph;complex of structur item graph;well known mechan for resourc and task alloc;structur item graph;hypergraph
semeval,reader,test_J_14,distribut profit;sever drawback;degre bound graph;integ payoff graphic game g;social welfar;graphic game;approxim scheme;variou sociallydesir properti;exponenti time algorithm;overal payoff;approxim;nash equilibrium;strategi profil
semeval,reader,test_J_15,multiattribut auction;mvf;gai base auction;prefer handl;iter auction mechan;theori of measur valu function;gau;auction
semeval,reader,test_J_17,schedul;truth mechan design;approxim algorithm;makespan minim;cycl monoton;fraction domain;random mechan;mechan design;multi dimension schedul;algorithm;us of fraction mechan
semeval,reader,test_J_18,richer class of posit auction;ex post equilibrium;t strategi;self price posit auction;next price posit auction;electron commerc;posit auction;multi agent system;auction;mediat;vcg outcom function;agent
semeval,reader,test_J_2,redistribut payment;individu ration mechan;transform to linear program;strategi proof;effici mechan;worst case optim mechan;mechan design;mechan;analyt character;linear vcg redistribut mechan;vickrei clark grove
semeval,reader,test_J_20,instanc gener;edg formul;column gener;match;solut approach;market characterist;kidnei;barter exchang market;transplant;cycl formul
semeval,reader,test_J_21,inform market;long rang manipul strategi;predict market;market score rule;spheric score rule;social and behavior scienc econom;liquid time;project game model;dynam parimutuel market
semeval,reader,test_J_22,permut bet;permut combinator;complex polynomi transform;inform aggreg;pair bet market;minimum feedback;polynomi time algorithm;subset bet;bipartit graph;greedi algorithm;bilater trade partner
semeval,reader,test_J_23,co oper;monoton alloc rule;nonmonoton;polynomi time;bootstrap techniqu;transfer util;frugal ratio;consecut payment bound;vertex cover auction
semeval,reader,test_J_25,approxim algorithm;effect probabl assess;arbitrari logic combin;combinatori bet;combin valu trade;payoff vector;compound secur;tractabl case;base secur;bayesian network
semeval,reader,test_J_26,optim set of contract;k orbit;seri parallel network;qualiti of servic;anonym technolog;classic princip agent;price of unaccount;contract action;combinatori agenc;nash equilibrium
semeval,reader,test_J_27,probabl approxim correct;monoton concav util function;demand function;complex problem;rationaliz;fat shatter dimens;finit set of observ;incom lipschitz;learn from reveal prefer;forecast
semeval,reader,test_J_28,approxim effici and approximatelystrategyproof auction mechan;forward auction;revers auction;dynam program;bid languag;equilibrium;margin decreas piecewis constant curv;singl good multi unit alloc problem;fulli polynomi time approxim scheme;vickrei clark grove
semeval,reader,test_J_3,keyword;uniform bid strategi;gener second price;budget optim;intrigu heurist;lp;internet;vickrei clark grove;advertis;search base advertis auction;game theori
semeval,reader,test_J_30,action bound mechan;social choic function;bound action space;domin strategi;optim mechan;implement;probabl of success;decis function;multilinear function;singl cross condit
semeval,reader,test_J_31,pure strategi;normal form game;bayesian game;nash equilibrium;mix strategi;leadership model;multiag system;optim strategi;stackelberg model;simultan manner;np hard
semeval,reader,test_J_32,larg scale distribut network;bound degre tree;graphic game;downstream pass;breakpoint polici;ppad complet;dynam program base algorithm;respons polici;nash equilibrium;degre;gener algorithm
semeval,reader,test_J_4,advertis revenu;keyword auction;optim auction design problem;rank by revenu;rank rule;revenu;rank by bid;search engin;revenu optim rank;sponsor search;price search keyword;profit;advertis
semeval,reader,test_J_7,game theoret diffus model;strateg incompat;potenti function;limit compat;bilingu;diffus process;non convex properti;character;contagion game;interoper;morri s theorem;contagion threshold
semeval,reader,test_J_8,cost of the edg;extens parallel graph;specif cost;fair connect game;cost share connect game;multi sourc and sink;singl sourc multipl sink;gener connect game;graph topolog;optim solut;coalit;number of player;singl sourc and sink;strong equilibrium
